ï»¿Run_DateTime,Date,UTC_Date,TempA,TempM,DewPointA,DewPointM,Humidity,WindSpeedA,WindSpeedM,WindGustA,WindGustM,WindDir,VisibilityA,VisibilityM,PressureA,PressureM,WindChillA,WindChillM,HeatIndexA,HeatIndexM,PrecipA,PrecipM,Condition,Fog,Rain,Snow,Hail,Thunder,Tornado
13:26.1,51:00.0,51:00.0,45,7.2,26.1,-3.3,48,9.2,14.8,-9999,-9999,320,10,16.1,29.91,1012.8,40.1,4.5,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48.9,9.4,24.1,-4.4,38,6.9,11.1,-9999,-9999,0,10,16.1,29.9,1012.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48,8.9,19,-7.2,32,-9999,-9999,-9999,-9999,0,10,16.1,29.89,1012.1,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48.9,9.4,19.9,-6.7,32,8.1,13,-9999,-9999,290,10,16.1,29.88,1011.7,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,50,10,19.9,-6.7,31,6.9,11.1,-9999,-9999,300,10,16.1,29.87,1011.4,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,51.1,10.6,18,-7.8,27,5.8,9.3,16.1,25.9,0,10,16.1,29.86,1011.2,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,51.1,10.6,19.9,-6.7,29,5.8,9.3,-9999,-9999,0,10,16.1,29.87,1011.4,-9999,-9999,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,51.1,10.6,19,-7.2,28,-9999,-9999,-9999,-9999,0,10,16.1,29.88,1011.7,-9999,-9999,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48.9,9.4,21,-6.1,33,-9999,-9999,-9999,-9999,0,10,16.1,29.9,1012.4,-9999,-9999,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,45,7.2,28.9,-1.7,53,-9999,-9999,-9999,-9999,0,10,16.1,29.94,1013.6,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,44.1,6.7,28.9,-1.7,55,5.8,9.3,-9999,-9999,0,10,16.1,29.95,1014.2,40.8,4.9,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,43,6.1,27,-2.8,53,3.5,5.6,-9999,-9999,0,10,16.1,29.97,1014.8,41.3,5.2,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,42.1,5.6,28,-2.2,58,4.6,7.4,-9999,-9999,0,10,16.1,29.97,1014.8,39.2,4,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,41,5,28,-2.2,60,4.6,7.4,-9999,-9999,0,10,16.1,29.97,1014.9,38,3.3,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,39.9,4.4,28,-2.2,63,-9999,-9999,-9999,-9999,0,10,16.1,29.98,1015,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,39,3.9,28,-2.2,65,3.5,5.6,-9999,-9999,0,10,16.1,29.97,1014.9,36.8,2.6,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,39,3.9,28,-2.2,65,4.6,7.4,-9999,-9999,0,10,16.1,29.96,1014.6,35.7,2,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,39,3.9,28,-2.2,65,0,0,-9999,-9999,0,10,16.1,29.96,1014.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,37.9,3.3,27,-2.8,65,4.6,7.4,-9999,-9999,0,10,16.1,29.96,1014.4,34.4,1.3,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,37.9,3.3,28,-2.2,68,-9999,-9999,-9999,-9999,0,10,16.1,29.96,1014.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,37.9,3.3,28,-2.2,68,3.5,5.6,-9999,-9999,0,10,16.1,29.97,1014.9,35.5,2,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,37.9,3.3,28,-2.2,68,6.9,11.1,-9999,-9999,310,10,16.1,29.99,1015.3,32.7,0.4,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,41,5,27,-2.8,57,6.9,11.1,-9999,-9999,0,10,16.1,29.99,1015.5,36.4,2.5,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,44.1,6.7,27,-2.8,51,9.2,14.8,-9999,-9999,310,10,16.1,29.99,1015.5,39,3.9,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46.9,8.3,25,-3.9,42,6.9,11.1,-9999,-9999,0,10,16.1,30,1015.9,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,26.1,-3.3,46,4.6,7.4,-9999,-9999,0,10,16.1,30,1015.9,43.9,6.6,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48.9,9.4,26.1,-3.3,41,8.1,13,-9999,-9999,50,10,16.1,30,1015.8,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48,8.9,28,-2.2,46,3.5,5.6,-9999,-9999,0,10,16.1,30,1015.8,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48,8.9,28,-2.2,46,6.9,11.1,-9999,-9999,0,10,16.1,30,1015.7,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48.9,9.4,28,-2.2,44,5.8,9.3,-9999,-9999,0,10,16.1,30,1015.7,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,30.9,-0.6,56,5.8,9.3,-9999,-9999,300,10,16.1,30.01,1016.2,43.1,6.2,-9999,-9999,0,0,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48,8.9,28.9,-1.7,48,10.4,16.7,-9999,-9999,10,10,16.1,30.02,1016.5,-9999,-9999,-9999,-9999,0,0,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46.9,8.3,28.9,-1.7,50,-9999,-9999,-9999,-9999,0,10,16.1,30.04,1017.3,-9999,-9999,-9999,-9999,0,0,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46.9,8.3,28,-2.2,48,4.6,7.4,-9999,-9999,0,10,16.1,30.06,1017.9,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46.9,8.3,28,-2.2,48,5.8,9.3,-9999,-9999,0,10,16.1,30.08,1018.5,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,28,-2.2,50,8.1,13,21.9,35.2,310,10,16.1,30.1,1019.1,41.9,5.5,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,45,7.2,28,-2.2,52,9.2,14.8,-9999,-9999,310,10,16.1,30.1,1019.3,40.1,4.5,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,44.1,6.7,28,-2.2,53,6.9,11.1,-9999,-9999,310,10,16.1,30.11,1019.5,40.1,4.5,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,44.1,6.7,28,-2.2,53,4.6,7.4,-9999,-9999,300,10,16.1,30.11,1019.5,41.5,5.3,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,43,6.1,28,-2.2,56,6.9,11.1,-9999,-9999,310,10,16.1,30.12,1019.8,38.8,3.8,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,43,6.1,27,-2.8,53,5.8,9.3,-9999,-9999,300,10,16.1,30.12,1019.9,39.5,4.2,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,43,6.1,28,-2.2,56,5.8,9.3,-9999,-9999,310,10,16.1,30.12,1019.8,39.5,4.2,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,42.1,5.6,28,-2.2,58,3.5,5.6,-9999,-9999,0,10,16.1,30.12,1019.9,40.2,4.6,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,41,5,28,-2.2,60,0,0,-9999,-9999,0,10,16.1,30.12,1020,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,39.9,4.4,28,-2.2,63,5.8,9.3,-9999,-9999,310,10,16.1,30.13,1020.1,35.8,2.1,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,41,5,28,-2.2,60,9.2,14.8,-9999,-9999,290,10,16.1,30.14,1020.6,35.2,1.8,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,43,6.1,28,-2.2,56,6.9,11.1,-9999,-9999,310,10,16.1,30.14,1020.5,38.8,3.8,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,27,-2.8,47,3.5,5.6,-9999,-9999,0,10,16.1,30.14,1020.4,44.8,7.1,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,50,10,26.1,-3.3,39,4.6,7.4,-9999,-9999,0,10,16.1,30.13,1020.2,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,52,11.1,26.1,-3.3,37,3.5,5.6,-9999,-9999,0,10,16.1,30.12,1019.9,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,53.1,11.7,24.1,-4.4,32,8.1,13,-9999,-9999,290,10,16.1,30.1,1019.2,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,54,12.2,24.1,-4.4,31,0,0,-9999,-9999,0,10,16.1,30.07,1018.3,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,53.1,11.7,23,-5,31,6.9,11.1,-9999,-9999,290,10,16.1,30.06,1017.7,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,52,11.1,23,-5,32,9.2,14.8,-9999,-9999,300,10,16.1,30.05,1017.6,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,52,11.1,24.1,-4.4,34,11.5,18.5,19.6,31.5,310,10,16.1,30.06,1017.8,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,50,10,25,-3.9,38,10.4,16.7,18.4,29.6,310,10,16.1,30.07,1018.3,-9999,-9999,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48.9,9.4,24.1,-4.4,38,13.8,22.2,24.2,38.9,310,10,16.1,30.09,1018.7,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48,8.9,24.1,-4.4,39,8.1,13,-9999,-9999,360,10,16.1,30.09,1019,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46.9,8.3,25,-3.9,42,5.8,9.3,-9999,-9999,300,10,16.1,30.11,1019.6,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,26.1,-3.3,46,0,0,-9999,-9999,0,10,16.1,30.13,1020.1,-9999,-9999,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,26.1,-3.3,46,4.6,7.4,-9999,-9999,0,10,16.1,30.13,1020.3,43.9,6.6,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,44.1,6.7,27,-2.8,51,0,0,-9999,-9999,0,10,16.1,30.13,1020.3,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,43,6.1,27,-2.8,53,0,0,-9999,-9999,0,10,16.1,30.14,1020.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,44.1,6.7,27,-2.8,51,4.6,7.4,-9999,-9999,0,10,16.1,30.13,1020.3,41.5,5.3,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,43,6.1,28,-2.2,56,6.9,11.1,-9999,-9999,290,10,16.1,30.13,1020.1,38.8,3.8,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,42.1,5.6,28,-2.2,58,3.5,5.6,-9999,-9999,290,10,16.1,30.12,1020,40.2,4.6,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,41,5,28,-2.2,60,4.6,7.4,-9999,-9999,300,10,16.1,30.13,1020.3,38,3.3,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,39.9,4.4,28,-2.2,63,4.6,7.4,-9999,-9999,280,10,16.1,30.14,1020.4,36.7,2.6,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,41,5,28,-2.2,60,0,0,-9999,-9999,0,10,16.1,30.14,1020.7,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,41,5,27,-2.8,57,6.9,11.1,-9999,-9999,0,10,16.1,30.16,1021.3,36.4,2.5,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,43,6.1,27,-2.8,53,6.9,11.1,-9999,-9999,300,10,16.1,30.17,1021.5,38.8,3.8,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,28,-2.2,50,4.6,7.4,-9999,-9999,0,10,16.1,30.17,1021.4,43.9,6.6,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,50,10,27,-2.8,41,3.5,5.6,-9999,-9999,0,10,16.1,30.16,1021.3,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,51.1,10.6,24.1,-4.4,35,4.6,7.4,-9999,-9999,0,10,16.1,30.15,1020.8,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,54,12.2,19.9,-6.7,26,8.1,13,-9999,-9999,320,10,16.1,30.13,1020.2,-9999,-9999,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,55.9,13.3,19,-7.2,24,3.5,5.6,-9999,-9999,0,10,16.1,30.1,1019.1,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,57,13.9,18,-7.8,22,6.9,11.1,-9999,-9999,0,10,16.1,30.08,1018.5,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,57,13.9,16,-8.9,20,9.2,14.8,-9999,-9999,290,10,16.1,30.07,1018.1,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,57.9,14.4,17.1,-8.3,20,4.6,7.4,-9999,-9999,0,10,16.1,30.06,1017.8,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,57,13.9,15.1,-9.4,19,6.9,11.1,-9999,-9999,280,10,16.1,30.06,1018,-9999,-9999,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,54,12.2,25,-3.9,33,0,0,-9999,-9999,0,10,16.1,30.07,1018.2,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,51.1,10.6,27,-2.8,39,3.5,5.6,-9999,-9999,0,10,16.1,30.09,1018.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48.9,9.4,28.9,-1.7,46,4.6,7.4,-9999,-9999,50,10,16.1,30.1,1019.3,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,50,10,28.9,-1.7,44,0,0,-9999,-9999,0,10,16.1,30.11,1019.5,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48.9,9.4,30,-1.1,48,0,0,-9999,-9999,0,10,16.1,30.12,1019.7,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,50,10,28.9,-1.7,44,0,0,-9999,-9999,0,10,16.1,30.12,1019.9,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,50,10,19,-7.2,29,3.5,5.6,-9999,-9999,0,10,16.1,30.12,1019.9,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48.9,9.4,19.9,-6.7,32,4.6,7.4,-9999,-9999,250,10,16.1,30.12,1019.7,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48,8.9,21.9,-5.6,36,3.5,5.6,-9999,-9999,0,10,16.1,30.12,1019.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,23,-5,40,5.8,9.3,-9999,-9999,250,10,16.1,30.11,1019.4,43.1,6.2,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,26.1,-3.3,46,5.8,9.3,-9999,-9999,0,10,16.1,30.11,1019.4,43.1,6.2,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,45,7.2,26.1,-3.3,48,4.6,7.4,-9999,-9999,250,10,16.1,30.1,1019.2,42.6,5.9,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,45,7.2,27,-2.8,49,4.6,7.4,-9999,-9999,250,10,16.1,30.1,1019.1,42.6,5.9,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,28,-2.2,50,4.6,7.4,-9999,-9999,250,10,16.1,30.1,1019.1,43.9,6.6,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,50,10,28,-2.2,43,5.8,9.3,-9999,-9999,0,10,16.1,30.09,1018.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,52,11.1,28,-2.2,40,3.5,5.6,-9999,-9999,0,10,16.1,30.08,1018.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,54,12.2,26.1,-3.3,34,9.2,14.8,-9999,-9999,180,10,16.1,30.07,1018.1,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,52,11.1,32,0,47,5.8,9.3,17.3,27.8,0,10,16.1,30.05,1017.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,53.1,11.7,36,2.2,52,11.5,18.5,16.1,25.9,200,10,16.1,30.01,1016.3,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,53.1,11.7,33.1,0.6,47,11.5,18.5,24.2,38.9,160,10,16.1,29.99,1015.4,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,51.1,10.6,34,1.1,52,0,0,-9999,-9999,0,10,16.1,29.96,1014.5,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,52,11.1,34,1.1,50,4.6,7.4,17.3,27.8,0,10,16.1,29.92,1013.2,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,50,10,35.1,1.7,57,6.9,11.1,20.7,33.3,180,10,16.1,29.9,1012.5,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,48.9,9.4,37,2.8,64,5.8,9.3,18.4,29.6,0,10,16.1,29.87,1011.3,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46.9,8.3,39.9,4.4,77,8.1,13,-9999,-9999,170,8,12.9,29.83,1009.9,-9999,-9999,-9999,-9999,0,0,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46.9,8.3,41,5,80,13.8,22.2,20.7,33.3,140,4,6.4,29.78,1008.2,-9999,-9999,-9999,-9999,0,0,Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,45,7.2,43,6.1,93,11.5,18.5,20.7,33.3,150,3,4.8,29.75,1007.4,39.3,4,-9999,-9999,0.04,1,Light Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,44.1,6.7,93,5.8,9.3,-9999,-9999,0,4,6.4,29.72,1006.3,43.1,6.2,-9999,-9999,0.02,0.5,Light Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,44.1,6.7,93,3.5,5.6,-9999,-9999,150,4,6.4,29.7,1005.5,44.8,7.1,-9999,-9999,0.01,0.3,Light Rain,0,1,0,0,0,0
13:26.1,28:00.0,28:00.0,46,7.8,45,7.2,96,0,0,-9999,-9999,0,2,3.2,29.69,1005.3,-9999,-9999,-9999,-9999,0.01,0.3,Overcast,0,0,0,0,0,0
13:26.1,41:00.0,41:00.0,46,7.8,45,7.2,96,0,0,-9999,-9999,0,1.5,2.4,29.7,1005.6,-9999,-9999,-9999,-9999,0.01,0.3,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,46,7.8,44.1,6.7,93,3.5,5.6,-9999,-9999,300,2,3.2,29.68,1005,44.8,7.1,-9999,-9999,0.01,0.3,Overcast,0,0,0,0,0,0
09:55.0,14:00.0,14:00.0,46,7.8,45,7.2,96,0,0,-9999,-9999,0,2,3.2,29.69,1005.3,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
09:55.0,51:00.0,51:00.0,46,7.8,45,7.2,96,5.8,9.3,-9999,-9999,310,2.5,4,29.67,1004.7,43.1,6.2,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
09:55.0,19:00.0,19:00.0,46,7.8,44.1,6.7,93,-9999,-9999,-9999,-9999,0,3,4.8,29.7,1005.6,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
09:55.0,35:00.0,35:00.0,46,7.8,44.1,6.7,93,6.9,11.1,-9999,-9999,280,4,6.4,29.7,1005.6,42.5,5.8,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
09:55.0,51:00.0,51:00.0,46,7.8,44.1,6.7,93,4.6,7.4,-9999,-9999,290,5,8,29.67,1004.7,43.9,6.6,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
09:55.0,34:00.0,34:00.0,46,7.8,43,6.1,89,8.1,13,-9999,-9999,240,8,12.9,29.71,1006,41.9,5.5,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
09:55.0,51:00.0,51:00.0,46.9,8.3,43,6.1,86,0,0,-9999,-9999,0,9,14.5,29.7,1005.5,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
09:55.0,38:00.0,38:00.0,46,7.8,42.1,5.6,86,6.9,11.1,16.1,25.9,250,10,16.1,29.72,1006.3,42.5,5.8,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
09:55.0,51:00.0,51:00.0,46,7.8,42.1,5.6,86,8.1,13,-9999,-9999,240,9,14.5,29.7,1005.5,41.9,5.5,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
09:55.0,51:00.0,51:00.0,46,7.8,42.1,5.6,86,6.9,11.1,-9999,-9999,250,9,14.5,29.7,1005.6,42.5,5.8,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
09:55.0,07:00.0,07:00.0,46,7.8,42.1,5.6,86,0,0,-9999,-9999,0,9,14.5,29.72,1006.3,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
09:55.0,30:00.0,30:00.0,46,7.8,42.1,5.6,86,4.6,7.4,-9999,-9999,240,8,12.9,29.73,1006.7,43.9,6.6,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
09:55.0,51:00.0,51:00.0,46,7.8,43,6.1,89,4.6,7.4,-9999,-9999,0,7,11.3,29.71,1006,43.9,6.6,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
09:55.0,23:00.0,23:00.0,46,7.8,42.1,5.6,86,0,0,-9999,-9999,0,6,9.7,29.73,1006.7,-9999,-9999,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
09:55.0,51:00.0,51:00.0,45,7.2,42.1,5.6,90,-9999,-9999,-9999,-9999,0,5,8,29.7,1005.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
09:55.0,51:00.0,51:00.0,46,7.8,42.1,5.6,86,-9999,-9999,-9999,-9999,0,5,8,29.7,1005.7,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
